MO_1013-Tumour,,,,,,,,,,,
CRPC,,,,,,,,,,,
lymph node,,,,,,,,,,,
,MGC2889,3q29,AMP,3.50%,,,,,,,
,MIR-3137/3137,,AMP,2.90%,,,,,,,
,MIR-4285/4285,,AMP,1.80%,,,,,,,
,MIR1204,,AMP,11.80%,,,,,,,
,MIR1205,,AMP,11.80%,,,,,,,
,MIR1206,,AMP,11.80%,,,,,,,
,MIR1207,,AMP,11.20%,,,,,,,
,MIR1208,8q24.21,AMP,10.60%,,,,,,,
,MIR1234,,AMP,12.40%,,,,,,,
,MIR1248,3q27.3,AMP,3.50%,,,,,,,
,MIR1468,,AMP,10.00%,,,,,,,
,MIR223,Xq12,AMP,18.80%,,,,,,,
,MIR30B,8q24.22,AMP,11.80%,,,,,,,
,MIR30D,8q24.22,AMP,11.80%,,,,,,,
,MIR3610,,AMP,8.20%,,,,,,,
,MIR3650,,AMP,0.60%,,,,,,,
,MIR4285,,AMP,1.80%,,,,,,,
,MIR4472-1,,AMP,14.70%,,,,,,,
,MIR4663,,AMP,9.40%,,,,,,,
,MIR4664,,AMP,13.50%,,,,,,,
,MIR4789,,AMP,4.10%,,,,,,,
,MIR4797,,AMP,3.50%,,,,,,,
,MIR551B,3q26.2,AMP,4.10%,,,,,,,
,MIR569,3q26.2,AMP,5.30%,,,,,,,
,MIR570,,AMP,2.90%,,,,,,,
,MIR580,5p13.2,AMP,1.20%,,,,,,,
,MIR661,8q24.3,AMP,14.10%,,,,,,,
,MIR922,3q29,AMP,3.50%,,,,,,,
,MIR937,8q24.3,AMP,13.50%,,,,,,,
,MIR939,8q24.3,AMP,12.40%,,,,,,,
,MIR944,3q28,AMP,3.50%,,,,,,,
,MROH1,8q24.3,AMP,12.40%,,,,,,,
,MROH6,8q24.3,AMP,14.10%,,,,,,,
,MRPL13,8q22.1-q22.3,AMP,7.60%,,,,,,,
,MRPL47,3q26.33,AMP,4.10%,,,,,,,
,MSN,Xq11.1,AMP,16.50%,,,,,,,
,MTBP,8q24.12,AMP,7.60%,,,,,,,
,MTMR8,Xq11.2,AMP,10.60%,,,,,,,
,MTSS1,8p22,AMP,10.60%,,,,,,,
,MUC20,3q29,AMP,2.90%,,,,,,,
,MUC4,3q29,AMP,2.90%,,,,,,,
,MYC,8q24.21,AMP,11.80%,,,,,,,
,MYNN,3q26.2,AMP,5.90%,,,,,,,
,NAALADL2,3q26.31,AMP,4.10%,,,,,,,
,NADK2,5p13.2,AMP,1.20%,,,,,,,
,NAPRT1,8q24.3,AMP,14.10%,,,,,,,
,NCBP2,3q29,AMP,3.50%,,,,,,,
,NCEH1,3q26.31,AMP,4.70%,,,,,,,
,NDRG1,8q24.3,AMP,11.20%,,,,,,,
,NDUFB5,3q26.33,AMP,4.10%,,,,,,,
,NDUFB9,8q13.3,AMP,10.00%,,,,,,,
,NIPBL,5p13.2,AMP,0.60%,,,,,,,
,NLGN1,3q26.31,AMP,4.10%,,,,,,,
,NOV,8q24.1,AMP,5.90%,,,,,,,
,NRBP2,8q24.3,AMP,14.10%,,,,,,,
,NRG3,10q22-q23,AMP,1.20%,,,,,,,
,NRROS,3q29,AMP,3.50%,,,,,,,
,NSMCE2,8q24.13,AMP,11.80%,,,,,,,
,NUP155,5p13.1,AMP,1.20%,,,,,,,
,NUP210P1,3q21.3,AMP,4.10%,,,,,,,
,OC90,8q24.22,AMP,10.60%,,,,,,,
,OPA1,3q29,AMP,3.50%,,,,,,,
,OPHN1,Xq12,AMP,20.60%,,,,,,,
,OPLAH,8q24.3,AMP,13.50%,,,,,,,
,ORAI2,7q22.1,AMP,1.80%,,,,,,,
,ORC5,7q22.1,AMP,2.40%,,,,,,,
,OSMR,5p13.1,AMP,0.60%,,,,,,,
,OSTN,3q28,AMP,3.50%,,,,,,,
,PAK2,3q29,AMP,3.50%,,,,,,,
,PARP10,8q24.3,AMP,14.10%,,,,,,,
,PCAT1,8q24.21,AMP,11.80%,,,,,,,
,PCYT1A,3q29,AMP,3.50%,,,,,,,
,PEX5L,3q26.33,AMP,4.10%,,,,,,,
,PHC3,3q26.2,AMP,6.50%,,,,,,,
,PHF20L1,8q24.22,AMP,10.00%,,,,,,,
,PIGX,3q29,AMP,3.50%,,,,,,,
,PIGZ,3q29,AMP,3.50%,,,,,,,
,PIK3CA,3q26.3,AMP,4.70%,,,,,,,
,PLAC9,10q22.3,AMP,3.50%,,,,,,,
,PLD1,3q26,AMP,4.70%,,,,,,,
,PLEC,8q24,AMP,14.10%,,,,,,,
,PLXNA1,3q21.3,AMP,5.30%,,,,,,,
,PLXND1,3q22.1,AMP,3.50%,,,,,,,
,POLR2H,3q28,AMP,3.50%,,,,,,,
,POLR3A,10q22-q23,AMP,3.50%,,,,,,,
,POU5F1B,8q24.21,AMP,11.80%,,,,,,,
,PPIF,10q22-q23,AMP,4.10%,,,,,,,
,PPP1R16A,8q24.3,AMP,12.40%,,,,,,,
,PPP1R2,3q29,AMP,2.90%,,,,,,,
,PRKCI,3q26.3,AMP,5.90%,,,,,,,
,PRKRIP1,7q22.1,AMP,1.80%,,,,,,,
,PRLR,5p13.2,AMP,0.60%,,,,,,,
,PSCA,8q24.2,AMP,13.50%,,,,,,,
,PTK2,8q24.3,AMP,12.90%,,,,,,,
,PTP4A3,8q24.3,AMP,14.70%,,,,,,,
,PUF60,8q24.3,AMP,14.10%,,,,,,,
,PVT1,8q24,AMP,11.20%,,,,,,,
,PWAR5,15q11.2,AMP,5.30%,,,,,,,
,PWARSN,15q11.2,AMP,4.70%,,,,,,,
,PYCRL,8q24.3,AMP,14.10%,,,,,,,
,PYDC2,3q28,AMP,3.50%,,,,,,,
,RAD21,8q24,AMP,8.20%,,,,,,,
,RAD21-AS1,8q24.11,AMP,8.20%,,,,,,,
,RANBP3L,5p13.2,AMP,1.20%,,,,,,,
,RECQL4,8q24.3,AMP,12.40%,,,,,,,
,RFC4,3q27,AMP,3.50%,,,,,,,
,RGR,10q23,AMP,1.80%,,,,,,,
,RHPN1,8q24.3,AMP,12.90%,,,,,,,
,RHPN1-AS1,8q24,AMP,12.40%,,,,,,,
,RICTOR,5p13.1,AMP,0.60%,,,,,,,
,RNF139,8q24,AMP,10.00%,,,,,,,
,RNF168,3q29,AMP,3.50%,,,,,,,
,RPL22L1,3q26.2,AMP,5.30%,,,,,,,
,RPL35A,3q29,AMP,3.50%,,,,,,,
,RPL39L,3q27,AMP,2.90%,,,,,,,
,RPL8,8q24.3,AMP,12.40%,,,,,,,
,RPS24,10q22,AMP,4.10%,,,,,,,
,RTP1,3q27.3,AMP,2.90%,,,,,,,
,RTP2,3q27.3,AMP,4.10%,,,,,,,
,RTP4,3q27.3,AMP,4.10%,,,,,,,
,SAMD12,8q24.12,AMP,6.50%,,,,,,,
,SAMD12-AS1,8q24.12,AMP,5.90%,,,,,,,
,SAMD7,3q26.2,AMP,5.90%,,,,,,,
,SCRIB,8q24.3,AMP,13.50%,,,,,,,
,SCRT1,8q24.3,AMP,12.40%,,,,,,,
,SCXB,8q24.3,AMP,12.40%,,,,,,,
,SDHAP1,3q29,AMP,2.90%,,,,,,,
,SDHAP2,3q29,AMP,2.90%,,,,,,,
,SEC62,3q26.2,AMP,5.90%,,,,,,,
,SENP2,3q27.2,AMP,3.50%,,,,,,,
,SENP5,3q29,AMP,3.50%,,,,,,,
,SFTPA1,10q22.3,AMP,3.50%,,,,,,,
,SFTPA2,10q22.3,AMP,3.50%,,,,,,,
,SFTPD,10q22.2-q23.1,AMP,3.50%,,,,,,,
,SH2B2,7q22,AMP,1.80%,,,,,,,
,SH2D4B,10q23.1,AMP,2.40%,,,,,,,
,SHARPIN,8q24.3,AMP,12.90%,,,,,,,
,SKIL,3q26,AMP,5.90%,,,,,,,
,SKP2,5p13,AMP,1.20%,,,,,,,
,SLA,8q24,AMP,10.60%,,,,,,,
,SLC1A3,5p13,AMP,0.60%,,,,,,,
,SLC2A2,3q26.1-q26.2,AMP,4.70%,,,,,,,
,SLC30A8,8q24.11,AMP,7.10%,,,,,,,
,SLC39A4,8q24.3,AMP,12.40%,,,,,,,
,SLC45A4,8q24.3,AMP,14.70%,,,,,,,
,SLC51A,3q29,AMP,3.50%,,,,,,,
,SLC52A2,8q24.3,AMP,12.40%,,,,,,,
,SLC7A14,3q26.2,AMP,5.30%,,,,,,,
,SLURP1,8q24.3,AMP,13.50%,,,,,,,
,SNAR-I,3q28,AMP,3.50%,,,,,,,
,SNORA4,3q27,AMP,3.50%,,,,,,,
,SNORA63,3q27,AMP,3.50%,,,,,,,
,SNORA81,3q27.3,AMP,3.50%,,,,,,,
,SNORD107,15q11.2,AMP,4.70%,,,,,,,
,SNORD108,15q11.2,AMP,5.30%,,,,,,,
,SNORD109A,15q11.2,AMP,5.30%,,,,,,,
,SNORD109B,15q11.2,AMP,5.30%,,,,,,,
,SNORD113-5,14q32.31,AMP,5.90%,,,,,,,
,SNORD113-6,14q32.31,AMP,5.90%,,,,,,,
,SNORD113-7,14q32.31,AMP,6.50%,,,,,,,
,SNORD113-9,14q32.31,AMP,7.60%,,,,,,,
,SNORD114-1,14q32,AMP,8.80%,,,,,,,
,SNORD114-10,14q32,AMP,8.80%,,,,,,,
,SNORD114-11,14q32,AMP,8.80%,,,,,,,
,SNORD114-12,14q32,AMP,8.80%,,,,,,,
,SNORD114-13,14q32,AMP,8.80%,,,,,,,
,SNORD114-14,14q32,AMP,8.80%,,,,,,,
,SNORD114-15,14q32,AMP,8.80%,,,,,,,
,SNORD114-2,14q32,AMP,8.80%,,,,,,,
,SNORD114-3,14q32,AMP,8.80%,,,,,,,
,SNORD114-4,14q32,AMP,8.80%,,,,,,,
,SNORD114-5,14q32,AMP,8.80%,,,,,,,
,SNORD114-6,14q32,AMP,8.80%,,,,,,,
,SNORD114-7,14q32,AMP,8.80%,,,,,,,
,SNORD114-8,14q32,AMP,8.80%,,,,,,,
,SNORD114-9,14q32,AMP,8.80%,,,,,,,
,SNORD115-10,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-11,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-29,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-30,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-31,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-32,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-33,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-34,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-35,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-36,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-37,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-38,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-39,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-40,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-41,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-42,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-43,15q11.2,AMP,4.70%,,,,,,,
,SNORD115-44,15q11.2,AMP,5.30%,,,,,,,
,SNORD115-45,15q11.2,AMP,5.30%,,,,,,,
,SNORD115-47,15q11.2,AMP,5.30%,,,,,,,
,SNORD115-48,15q11.2,AMP,4.70%,,,,,,,
,SNORD116-1,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-10,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-11,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-12,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-2,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-3,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-4,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-5,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-6,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-7,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-8,15q11.2,AMP,5.30%,,,,,,,
,SNORD116-9,15q11.2,AMP,5.30%,,,,,,,
,SNORD2,3q27,AMP,3.50%,,,,,,,
,SNORD64,15q12,AMP,5.30%,,,,,,,
,SNORD66,3q27.1,AMP,3.50%,,,,,,,
,SNTB1,8q23-q24,AMP,7.10%,,,,,,,
,SOX2,3q26.3-q27,AMP,4.10%,,,,,,,
,SOX2-OT,3q26.33,AMP,4.10%,,,,,,,
,SPATA16,3q26.31,AMP,5.30%,,,,,,,
,SPATC1,8q24.3,AMP,14.10%,,,,,,,
,SPDYE6,7q22.1,AMP,1.80%,,,,,,,
,SPEF2,5p13.2,AMP,1.20%,,,,,,,
,SPIN4,Xq11.1,AMP,8.80%,,,,,,,
,SQLE,8q24.1,AMP,10.60%,,,,,,,
,SST,3q28,AMP,4.10%,,,,,,,
,ST3GAL1,8q24.22,AMP,11.80%,,,,,,,
,ST6GAL1,3q27-q28,AMP,2.90%,,,,,,,
,TAF2,8q24.12,AMP,5.90%,,,,,,,
,TATDN1,8q24.13,AMP,10.00%,,,,,,,
,TBC1D31,8q24.13,AMP,9.40%,,,,,,,
,TBCCD1,3q27.3,AMP,2.90%,,,,,,,
,TBL1XR1,3q26.32,AMP,4.10%,,,,,,,
,TCTEX1D2,3q29,AMP,3.50%,,,,,,,
,TERC,3q26,AMP,5.30%,,,,,,,
,TFRC,3q29,AMP,2.90%,,,,,,,
,TG,8q24,AMP,10.00%,,,,,,,
,THEM6,8q24.3,AMP,13.50%,,,,,,,
,THPO,3q27,AMP,3.50%,,,,,,,
,TIGD5,8q24.3,AMP,14.10%,,,,,,,
,TM4SF19,3q29,AMP,3.50%,,,,,,,
,TM4SF19-TCTEX1D2,3q,AMP,3.50%,,,,,,,
,TMCC1,3q22.1,AMP,2.40%,,,,,,,
,TMED10P1,8q24.3,AMP,12.40%,,,,,,,
,TMEM207,3q28,AMP,3.50%,,,,,,,
,TMEM212,3q26.31,AMP,4.70%,,,,,,,
,TMEM249,8q24.3,AMP,12.40%,,,,,,,
